Krista E. Meijgaarden;10.1093/NAR/GKX664;D1237-D1247;The SysteMHC Atlas project.;https://dblp.org/rec/journals/nar/ShaoPWSSVCSKMAV18;2018;Nucleic Acids Research
Natalie Nieuwenhuizen;10.1093/NAR/GKX664;D1237-D1247;The SysteMHC Atlas project.;https://dblp.org/rec/journals/nar/ShaoPWSSVCSKMAV18;2018;Nucleic Acids Research
Stefan H. E. Kaufmann;10.1093/NAR/GKX664;D1237-D1247;The SysteMHC Atlas project.;https://dblp.org/rec/journals/nar/ShaoPWSSVCSKMAV18;2018;Nucleic Acids Research
Ralph Schlapbach;10.1093/NAR/GKX664;D1237-D1247;The SysteMHC Atlas project.;https://dblp.org/rec/journals/nar/ShaoPWSSVCSKMAV18;2018;Nucleic Acids Research
John C. Castle;10.1093/NAR/GKX664;D1237-D1247;The SysteMHC Atlas project.;https://dblp.org/rec/journals/nar/ShaoPWSSVCSKMAV18;2018;Nucleic Acids Research
Alexey I. Nesvizhskii;10.1093/NAR/GKX664;D1237-D1247;The SysteMHC Atlas project.;https://dblp.org/rec/journals/nar/ShaoPWSSVCSKMAV18;2018;Nucleic Acids Research
Morten Nielsen 0001;10.1093/NAR/GKX664;D1237-D1247;The SysteMHC Atlas project.;https://dblp.org/rec/journals/nar/ShaoPWSSVCSKMAV18;2018;Nucleic Acids Research
Eric W. Deutsch;10.1093/NAR/GKX664;D1237-D1247;The SysteMHC Atlas project.;https://dblp.org/rec/journals/nar/ShaoPWSSVCSKMAV18;2018;Nucleic Acids Research
David S. Campbell;10.1093/NAR/GKX664;D1237-D1247;The SysteMHC Atlas project.;https://dblp.org/rec/journals/nar/ShaoPWSSVCSKMAV18;2018;Nucleic Acids Research
Robert L. Moritz;10.1093/NAR/GKX664;D1237-D1247;The SysteMHC Atlas project.;https://dblp.org/rec/journals/nar/ShaoPWSSVCSKMAV18;2018;Nucleic Acids Research
Roman A. Zubarev;10.1093/NAR/GKX664;D1237-D1247;The SysteMHC Atlas project.;https://dblp.org/rec/journals/nar/ShaoPWSSVCSKMAV18;2018;Nucleic Acids Research
Anders Jimmy Ytterberg;10.1093/NAR/GKX664;D1237-D1247;The SysteMHC Atlas project.;https://dblp.org/rec/journals/nar/ShaoPWSSVCSKMAV18;2018;Nucleic Acids Research
Anthony W. Purcell;10.1093/NAR/GKX664;D1237-D1247;The SysteMHC Atlas project.;https://dblp.org/rec/journals/nar/ShaoPWSSVCSKMAV18;2018;Nucleic Acids Research
Miguel Marcilla;10.1093/NAR/GKX664;D1237-D1247;The SysteMHC Atlas project.;https://dblp.org/rec/journals/nar/ShaoPWSSVCSKMAV18;2018;Nucleic Acids Research
Alberto Paradela;10.1093/NAR/GKX664;D1237-D1247;The SysteMHC Atlas project.;https://dblp.org/rec/journals/nar/ShaoPWSSVCSKMAV18;2018;Nucleic Acids Research
Qi Wang;10.1093/NAR/GKX664;D1237-D1247;The SysteMHC Atlas project.;https://dblp.org/rec/journals/nar/ShaoPWSSVCSKMAV18;2018;Nucleic Acids Research
Catherine E. Costello;10.1093/NAR/GKX664;D1237-D1247;The SysteMHC Atlas project.;https://dblp.org/rec/journals/nar/ShaoPWSSVCSKMAV18;2018;Nucleic Acids Research
Nicola Ternette;10.1093/NAR/GKX664;D1237-D1247;The SysteMHC Atlas project.;https://dblp.org/rec/journals/nar/ShaoPWSSVCSKMAV18;2018;Nucleic Acids Research
Peter A. van Veelen;10.1093/NAR/GKX664;D1237-D1247;The SysteMHC Atlas project.;https://dblp.org/rec/journals/nar/ShaoPWSSVCSKMAV18;2018;Nucleic Acids Research
Cécile A. C. M. van Els;10.1093/NAR/GKX664;D1237-D1247;The SysteMHC Atlas project.;https://dblp.org/rec/journals/nar/ShaoPWSSVCSKMAV18;2018;Nucleic Acids Research
Albert J. R. Heck;10.1093/NAR/GKX664;D1237-D1247;The SysteMHC Atlas project.;https://dblp.org/rec/journals/nar/ShaoPWSSVCSKMAV18;2018;Nucleic Acids Research
Gustavo A. de Souza;10.1093/NAR/GKX664;D1237-D1247;The SysteMHC Atlas project.;https://dblp.org/rec/journals/nar/ShaoPWSSVCSKMAV18;2018;Nucleic Acids Research
Ludvig M. Sollid;10.1093/NAR/GKX664;D1237-D1247;The SysteMHC Atlas project.;https://dblp.org/rec/journals/nar/ShaoPWSSVCSKMAV18;2018;Nucleic Acids Research
Arie Admon;10.1093/NAR/GKX664;D1237-D1247;The SysteMHC Atlas project.;https://dblp.org/rec/journals/nar/ShaoPWSSVCSKMAV18;2018;Nucleic Acids Research
Stefan Stevanovic;10.1093/NAR/GKX664;D1237-D1247;The SysteMHC Atlas project.;https://dblp.org/rec/journals/nar/ShaoPWSSVCSKMAV18;2018;Nucleic Acids Research
Hans-Georg Rammensee;10.1093/NAR/GKX664;D1237-D1247;The SysteMHC Atlas project.;https://dblp.org/rec/journals/nar/ShaoPWSSVCSKMAV18;2018;Nucleic Acids Research
Pierre Thibault;10.1093/NAR/GKX664;D1237-D1247;The SysteMHC Atlas project.;https://dblp.org/rec/journals/nar/ShaoPWSSVCSKMAV18;2018;Nucleic Acids Research
Claude Perreault;10.1093/NAR/GKX664;D1237-D1247;The SysteMHC Atlas project.;https://dblp.org/rec/journals/nar/ShaoPWSSVCSKMAV18;2018;Nucleic Acids Research
Michal Bassani-Sternberg;10.1093/NAR/GKX664;D1237-D1247;The SysteMHC Atlas project.;https://dblp.org/rec/journals/nar/ShaoPWSSVCSKMAV18;2018;Nucleic Acids Research
Ruedi Aebersold;10.1093/NAR/GKX664;D1237-D1247;The SysteMHC Atlas project.;https://dblp.org/rec/journals/nar/ShaoPWSSVCSKMAV18;2018;Nucleic Acids Research
Etienne Caron;10.1093/NAR/GKX664;D1237-D1247;The SysteMHC Atlas project.;https://dblp.org/rec/journals/nar/ShaoPWSSVCSKMAV18;2018;Nucleic Acids Research
Kharina Khairi;10.1007/S11107-018-0780-X;301-308;4 × 10 Gbps WDM repeaterless transmission system using asymmetrical dispersion compensation for rural area applications.;https://dblp.org/rec/journals/pnc/KhairiKLAMOJRDC18;2018;Photonic Network Communications
Hann Fong Kok;10.1007/S11107-018-0780-X;301-308;4 × 10 Gbps WDM repeaterless transmission system using asymmetrical dispersion compensation for rural area applications.;https://dblp.org/rec/journals/pnc/KhairiKLAMOJRDC18;2018;Photonic Network Communications
Zainuddin Lambak;10.1007/S11107-018-0780-X;301-308;4 × 10 Gbps WDM repeaterless transmission system using asymmetrical dispersion compensation for rural area applications.;https://dblp.org/rec/journals/pnc/KhairiKLAMOJRDC18;2018;Photonic Network Communications
Mohd Ismail Abdan;10.1007/S11107-018-0780-X;301-308;4 × 10 Gbps WDM repeaterless transmission system using asymmetrical dispersion compensation for rural area applications.;https://dblp.org/rec/journals/pnc/KhairiKLAMOJRDC18;2018;Photonic Network Communications
M. A. F. Musa;10.1007/S11107-018-0780-X;301-308;4 × 10 Gbps WDM repeaterless transmission system using asymmetrical dispersion compensation for rural area applications.;https://dblp.org/rec/journals/pnc/KhairiKLAMOJRDC18;2018;Photonic Network Communications
M. H. Othman;10.1007/S11107-018-0780-X;301-308;4 × 10 Gbps WDM repeaterless transmission system using asymmetrical dispersion compensation for rural area applications.;https://dblp.org/rec/journals/pnc/KhairiKLAMOJRDC18;2018;Photonic Network Communications
M. L. H. Jamaluddin;10.1007/S11107-018-0780-X;301-308;4 × 10 Gbps WDM repeaterless transmission system using asymmetrical dispersion compensation for rural area applications.;https://dblp.org/rec/journals/pnc/KhairiKLAMOJRDC18;2018;Photonic Network Communications
S. A. Mohamad Rofie;10.1007/S11107-018-0780-X;301-308;4 × 10 Gbps WDM repeaterless transmission system using asymmetrical dispersion compensation for rural area applications.;https://dblp.org/rec/journals/pnc/KhairiKLAMOJRDC18;2018;Photonic Network Communications
C. Tee Din;10.1007/S11107-018-0780-X;301-308;4 × 10 Gbps WDM repeaterless transmission system using asymmetrical dispersion compensation for rural area applications.;https://dblp.org/rec/journals/pnc/KhairiKLAMOJRDC18;2018;Photonic Network Communications
K. Chia Ching;10.1007/S11107-018-0780-X;301-308;4 × 10 Gbps WDM repeaterless transmission system using asymmetrical dispersion compensation for rural area applications.;https://dblp.org/rec/journals/pnc/KhairiKLAMOJRDC18;2018;Photonic Network Communications
A. Mohd. Ramli;10.1007/S11107-018-0780-X;301-308;4 × 10 Gbps WDM repeaterless transmission system using asymmetrical dispersion compensation for rural area applications.;https://dblp.org/rec/journals/pnc/KhairiKLAMOJRDC18;2018;Photonic Network Communications
M. A. Mokhtar;10.1007/S11107-018-0780-X;301-308;4 × 10 Gbps WDM repeaterless transmission system using asymmetrical dispersion compensation for rural area applications.;https://dblp.org/rec/journals/pnc/KhairiKLAMOJRDC18;2018;Photonic Network Communications
S. A. Syed Ahmad;10.1007/S11107-018-0780-X;301-308;4 × 10 Gbps WDM repeaterless transmission system using asymmetrical dispersion compensation for rural area applications.;https://dblp.org/rec/journals/pnc/KhairiKLAMOJRDC18;2018;Photonic Network Communications
I. Ramli;10.1007/S11107-018-0780-X;301-308;4 × 10 Gbps WDM repeaterless transmission system using asymmetrical dispersion compensation for rural area applications.;https://dblp.org/rec/journals/pnc/KhairiKLAMOJRDC18;2018;Photonic Network Communications
M. Mokhtar;10.1007/S11107-018-0780-X;301-308;4 × 10 Gbps WDM repeaterless transmission system using asymmetrical dispersion compensation for rural area applications.;https://dblp.org/rec/journals/pnc/KhairiKLAMOJRDC18;2018;Photonic Network Communications
S. B. Ahmad Anas;10.1007/S11107-018-0780-X;301-308;4 × 10 Gbps WDM repeaterless transmission system using asymmetrical dispersion compensation for rural area applications.;https://dblp.org/rec/journals/pnc/KhairiKLAMOJRDC18;2018;Photonic Network Communications
M. A. Mahdi;10.1007/S11107-018-0780-X;301-308;4 × 10 Gbps WDM repeaterless transmission system using asymmetrical dispersion compensation for rural area applications.;https://dblp.org/rec/journals/pnc/KhairiKLAMOJRDC18;2018;Photonic Network Communications
Ahmad A. A. Alkhatib;10.1007/S13198-017-0670-0;354-361;A novel method for localising a randomly distributed wireless sensor network.;https://dblp.org/rec/journals/saem/AlkhatibAHY18;2018;Int. J. Systems Assurance Engineering and Management
Mohammad A. Alia;10.1007/S13198-017-0670-0;354-361;A novel method for localising a randomly distributed wireless sensor network.;https://dblp.org/rec/journals/saem/AlkhatibAHY18;2018;Int. J. Systems Assurance Engineering and Management
Adnan Hnaif;10.1007/S13198-017-0670-0;354-361;A novel method for localising a randomly distributed wireless sensor network.;https://dblp.org/rec/journals/saem/AlkhatibAHY18;2018;Int. J. Systems Assurance Engineering and Management
Sufian Yousef;10.1007/S13198-017-0670-0;354-361;A novel method for localising a randomly distributed wireless sensor network.;https://dblp.org/rec/journals/saem/AlkhatibAHY18;2018;Int. J. Systems Assurance Engineering and Management
J. A. Ezquerro;10.1007/S10444-017-9518-Z;1103-1129;A study of the influence of center conditions on the domain of parameters of Newton's method by using recurrence relations.;https://dblp.org/rec/journals/adcm/EzquerroH17;2017;Adv. Comput. Math.
M. A. Hernández-Verón;10.1007/S10444-017-9518-Z;1103-1129;A study of the influence of center conditions on the domain of parameters of Newton's method by using recurrence relations.;https://dblp.org/rec/journals/adcm/EzquerroH17;2017;Adv. Comput. Math.
Carlos A. Bulant;10.1016/J.BSPC.2016.09.023;569-575;Association between three-dimensional vessel geometry and the presence of atherosclerotic plaques in the left anterior descending coronary artery of high-risk patients.;https://dblp.org/rec/journals/bspc/BulantBCALAFL17;2017;Biomed. Signal Proc. and Control
Pablo J. Blanco;10.1016/J.BSPC.2016.09.023;569-575;Association between three-dimensional vessel geometry and the presence of atherosclerotic plaques in the left anterior descending coronary artery of high-risk patients.;https://dblp.org/rec/journals/bspc/BulantBCALAFL17;2017;Biomed. Signal Proc. and Control
A. Clausse;10.1016/J.BSPC.2016.09.023;569-575;Association between three-dimensional vessel geometry and the presence of atherosclerotic plaques in the left anterior descending coronary artery of high-risk patients.;https://dblp.org/rec/journals/bspc/BulantBCALAFL17;2017;Biomed. Signal Proc. and Control
A. N. Assunção Jr.;10.1016/J.BSPC.2016.09.023;569-575;Association between three-dimensional vessel geometry and the presence of atherosclerotic plaques in the left anterior descending coronary artery of high-risk patients.;https://dblp.org/rec/journals/bspc/BulantBCALAFL17;2017;Biomed. Signal Proc. and Control
T. P. Lima;10.1016/J.BSPC.2016.09.023;569-575;Association between three-dimensional vessel geometry and the presence of atherosclerotic plaques in the left anterior descending coronary artery of high-risk patients.;https://dblp.org/rec/journals/bspc/BulantBCALAFL17;2017;Biomed. Signal Proc. and Control
L. F. R. Ávila;10.1016/J.BSPC.2016.09.023;569-575;Association between three-dimensional vessel geometry and the presence of atherosclerotic plaques in the left anterior descending coronary artery of high-risk patients.;https://dblp.org/rec/journals/bspc/BulantBCALAFL17;2017;Biomed. Signal Proc. and Control
Raúl A. Feijóo;10.1016/J.BSPC.2016.09.023;569-575;Association between three-dimensional vessel geometry and the presence of atherosclerotic plaques in the left anterior descending coronary artery of high-risk patients.;https://dblp.org/rec/journals/bspc/BulantBCALAFL17;2017;Biomed. Signal Proc. and Control
Pedro A. Lemos;10.1016/J.BSPC.2016.09.023;569-575;Association between three-dimensional vessel geometry and the presence of atherosclerotic plaques in the left anterior descending coronary artery of high-risk patients.;https://dblp.org/rec/journals/bspc/BulantBCALAFL17;2017;Biomed. Signal Proc. and Control
Alexey A. Vedyakov;10.1016/J.EJCON.2017.08.001;32-38;A globally convergent frequency estimator of a sinusoidal signal with a time-varying amplitude.;https://dblp.org/rec/journals/ejcon/VedyakovVBPA17;2017;Eur. J. Control
Anastasiia O. Vediakova;10.1016/J.EJCON.2017.08.001;32-38;A globally convergent frequency estimator of a sinusoidal signal with a time-varying amplitude.;https://dblp.org/rec/journals/ejcon/VedyakovVBPA17;2017;Eur. J. Control
Alexey A. Bobtsov;10.1016/J.EJCON.2017.08.001;32-38;A globally convergent frequency estimator of a sinusoidal signal with a time-varying amplitude.;https://dblp.org/rec/journals/ejcon/VedyakovVBPA17;2017;Eur. J. Control
Anton A. Pyrkin;10.1016/J.EJCON.2017.08.001;32-38;A globally convergent frequency estimator of a sinusoidal signal with a time-varying amplitude.;https://dblp.org/rec/journals/ejcon/VedyakovVBPA17;2017;Eur. J. Control
Stanislav V. Aranovskiy;10.1016/J.EJCON.2017.08.001;32-38;A globally convergent frequency estimator of a sinusoidal signal with a time-varying amplitude.;https://dblp.org/rec/journals/ejcon/VedyakovVBPA17;2017;Eur. J. Control
Mohamad Yaghoub Abdollahzadeh Jamalabadi;10.3390/E19100506;506;Entropy Generation in Thermal Radiative Loading of Structures with Distinct Heaters.;https://dblp.org/rec/journals/entropy/JamalabadiSANF17;2017;Entropy
Mohammad Reza Safaei;10.3390/E19100506;506;Entropy Generation in Thermal Radiative Loading of Structures with Distinct Heaters.;https://dblp.org/rec/journals/entropy/JamalabadiSANF17;2017;Entropy
Abdullah A. A. A. Al-Rashed;10.3390/E19100506;506;Entropy Generation in Thermal Radiative Loading of Structures with Distinct Heaters.;https://dblp.org/rec/journals/entropy/JamalabadiSANF17;2017;Entropy
Truong Khang Nguyen;10.3390/E19100506;506;Entropy Generation in Thermal Radiative Loading of Structures with Distinct Heaters.;https://dblp.org/rec/journals/entropy/JamalabadiSANF17;2017;Entropy
Enio Pedone Bandarra Filho;10.3390/E19100506;506;Entropy Generation in Thermal Radiative Loading of Structures with Distinct Heaters.;https://dblp.org/rec/journals/entropy/JamalabadiSANF17;2017;Entropy
A. Etman;10.1007/S10772-017-9434-0;629-634;The effect of pitch tracking on automatic dialect identification.;https://dblp.org/rec/journals/ijst/EtmanB17;2017;I. J. Speech Technology
A. A. (Louis) Beex;10.1007/S10772-017-9434-0;629-634;The effect of pitch tracking on automatic dialect identification.;https://dblp.org/rec/journals/ijst/EtmanB17;2017;I. J. Speech Technology
S. A. Onashoga;10.1080/19393555.2017.1319522;121-135;KC-Slice - A dynamic privacy-preserving data publishing technique for multisensitive attributes.;https://dblp.org/rec/journals/isjgp/OnashogaBAO17;2017;Information Security Journal - A Global Perspective
B. A. Bamiro;10.1080/19393555.2017.1319522;121-135;KC-Slice - A dynamic privacy-preserving data publishing technique for multisensitive attributes.;https://dblp.org/rec/journals/isjgp/OnashogaBAO17;2017;Information Security Journal - A Global Perspective
A. T. Akinwale;10.1080/19393555.2017.1319522;121-135;KC-Slice - A dynamic privacy-preserving data publishing technique for multisensitive attributes.;https://dblp.org/rec/journals/isjgp/OnashogaBAO17;2017;Information Security Journal - A Global Perspective
J. A. Oguntuase;10.1080/19393555.2017.1319522;121-135;KC-Slice - A dynamic privacy-preserving data publishing technique for multisensitive attributes.;https://dblp.org/rec/journals/isjgp/OnashogaBAO17;2017;Information Security Journal - A Global Perspective
Seyed Mojtaba Mousavi;10.1007/S11042-016-3622-9;10313-10342;A robust medical image watermarking against salt and pepper noise for brain MRI images.;https://dblp.org/rec/journals/mta/MousaviNMA17;2017;Multimedia Tools Appl.
Alireza Naghsh;10.1007/S11042-016-3622-9;10313-10342;A robust medical image watermarking against salt and pepper noise for brain MRI images.;https://dblp.org/rec/journals/mta/MousaviNMA17;2017;Multimedia Tools Appl.
Azizah A. Manaf;10.1007/S11042-016-3622-9;10313-10342;A robust medical image watermarking against salt and pepper noise for brain MRI images.;https://dblp.org/rec/journals/mta/MousaviNMA17;2017;Multimedia Tools Appl.
S. A. R. Abu-Bakar;10.1007/S11042-016-3622-9;10313-10342;A robust medical image watermarking against salt and pepper noise for brain MRI images.;https://dblp.org/rec/journals/mta/MousaviNMA17;2017;Multimedia Tools Appl.
M. A. Hernández-Verón;10.1007/S11075-016-0255-Z;309-331;Semilocal convergence of a k-step iterative process and its application for solving a special kind of conservative problems.;https://dblp.org/rec/journals/na/Hernandez-Veron17;2017;Numerical Algorithms
Eulalia Martínez;10.1007/S11075-016-0255-Z;309-331;Semilocal convergence of a k-step iterative process and its application for solving a special kind of conservative problems.;https://dblp.org/rec/journals/na/Hernandez-Veron17;2017;Numerical Algorithms
Carles Teruel;10.1007/S11075-016-0255-Z;309-331;Semilocal convergence of a k-step iterative process and its application for solving a special kind of conservative problems.;https://dblp.org/rec/journals/na/Hernandez-Veron17;2017;Numerical Algorithms
A. David Páez-Espino;10.1093/NAR/GKW1030;D457-D465;IMG/VR - a database of cultured and uncultured DNA Viruses and retroviruses.;https://dblp.org/rec/journals/nar/Paez-EspinoCPRC17;2017;Nucleic Acids Research
I-Min A. Chen;10.1093/NAR/GKW1030;D457-D465;IMG/VR - a database of cultured and uncultured DNA Viruses and retroviruses.;https://dblp.org/rec/journals/nar/Paez-EspinoCPRC17;2017;Nucleic Acids Research
Krishna Palaniappan;10.1093/NAR/GKW1030;D457-D465;IMG/VR - a database of cultured and uncultured DNA Viruses and retroviruses.;https://dblp.org/rec/journals/nar/Paez-EspinoCPRC17;2017;Nucleic Acids Research
Anna Ratner;10.1093/NAR/GKW1030;D457-D465;IMG/VR - a database of cultured and uncultured DNA Viruses and retroviruses.;https://dblp.org/rec/journals/nar/Paez-EspinoCPRC17;2017;Nucleic Acids Research
Ken Chu;10.1093/NAR/GKW1030;D457-D465;IMG/VR - a database of cultured and uncultured DNA Viruses and retroviruses.;https://dblp.org/rec/journals/nar/Paez-EspinoCPRC17;2017;Nucleic Acids Research
Ernest Szeto;10.1093/NAR/GKW1030;D457-D465;IMG/VR - a database of cultured and uncultured DNA Viruses and retroviruses.;https://dblp.org/rec/journals/nar/Paez-EspinoCPRC17;2017;Nucleic Acids Research
Manoj Pillay;10.1093/NAR/GKW1030;D457-D465;IMG/VR - a database of cultured and uncultured DNA Viruses and retroviruses.;https://dblp.org/rec/journals/nar/Paez-EspinoCPRC17;2017;Nucleic Acids Research
Jinghua Huang;10.1093/NAR/GKW1030;D457-D465;IMG/VR - a database of cultured and uncultured DNA Viruses and retroviruses.;https://dblp.org/rec/journals/nar/Paez-EspinoCPRC17;2017;Nucleic Acids Research
Victor M. Markowitz;10.1093/NAR/GKW1030;D457-D465;IMG/VR - a database of cultured and uncultured DNA Viruses and retroviruses.;https://dblp.org/rec/journals/nar/Paez-EspinoCPRC17;2017;Nucleic Acids Research
Torben Nielsen;10.1093/NAR/GKW1030;D457-D465;IMG/VR - a database of cultured and uncultured DNA Viruses and retroviruses.;https://dblp.org/rec/journals/nar/Paez-EspinoCPRC17;2017;Nucleic Acids Research
Marcel Huntemann;10.1093/NAR/GKW1030;D457-D465;IMG/VR - a database of cultured and uncultured DNA Viruses and retroviruses.;https://dblp.org/rec/journals/nar/Paez-EspinoCPRC17;2017;Nucleic Acids Research
T. B. K. Reddy;10.1093/NAR/GKW1030;D457-D465;IMG/VR - a database of cultured and uncultured DNA Viruses and retroviruses.;https://dblp.org/rec/journals/nar/Paez-EspinoCPRC17;2017;Nucleic Acids Research
Georgios A. Pavlopoulos;10.1093/NAR/GKW1030;D457-D465;IMG/VR - a database of cultured and uncultured DNA Viruses and retroviruses.;https://dblp.org/rec/journals/nar/Paez-EspinoCPRC17;2017;Nucleic Acids Research
Matthew B. Sullivan;10.1093/NAR/GKW1030;D457-D465;IMG/VR - a database of cultured and uncultured DNA Viruses and retroviruses.;https://dblp.org/rec/journals/nar/Paez-EspinoCPRC17;2017;Nucleic Acids Research
Barbara J. Campbell;10.1093/NAR/GKW1030;D457-D465;IMG/VR - a database of cultured and uncultured DNA Viruses and retroviruses.;https://dblp.org/rec/journals/nar/Paez-EspinoCPRC17;2017;Nucleic Acids Research
Feng Chen;10.1093/NAR/GKW1030;D457-D465;IMG/VR - a database of cultured and uncultured DNA Viruses and retroviruses.;https://dblp.org/rec/journals/nar/Paez-EspinoCPRC17;2017;Nucleic Acids Research
Katherine D. McMahon;10.1093/NAR/GKW1030;D457-D465;IMG/VR - a database of cultured and uncultured DNA Viruses and retroviruses.;https://dblp.org/rec/journals/nar/Paez-EspinoCPRC17;2017;Nucleic Acids Research
Steven J. Hallam;10.1093/NAR/GKW1030;D457-D465;IMG/VR - a database of cultured and uncultured DNA Viruses and retroviruses.;https://dblp.org/rec/journals/nar/Paez-EspinoCPRC17;2017;Nucleic Acids Research
Vincent J. Denef;10.1093/NAR/GKW1030;D457-D465;IMG/VR - a database of cultured and uncultured DNA Viruses and retroviruses.;https://dblp.org/rec/journals/nar/Paez-EspinoCPRC17;2017;Nucleic Acids Research
Ricardo Cavicchioli;10.1093/NAR/GKW1030;D457-D465;IMG/VR - a database of cultured and uncultured DNA Viruses and retroviruses.;https://dblp.org/rec/journals/nar/Paez-EspinoCPRC17;2017;Nucleic Acids Research
Sean M. Caffrey;10.1093/NAR/GKW1030;D457-D465;IMG/VR - a database of cultured and uncultured DNA Viruses and retroviruses.;https://dblp.org/rec/journals/nar/Paez-EspinoCPRC17;2017;Nucleic Acids Research
Wolfgang R. Streit;10.1093/NAR/GKW1030;D457-D465;IMG/VR - a database of cultured and uncultured DNA Viruses and retroviruses.;https://dblp.org/rec/journals/nar/Paez-EspinoCPRC17;2017;Nucleic Acids Research
John Webster;10.1093/NAR/GKW1030;D457-D465;IMG/VR - a database of cultured and uncultured DNA Viruses and retroviruses.;https://dblp.org/rec/journals/nar/Paez-EspinoCPRC17;2017;Nucleic Acids Research
Kim M. Handley;10.1093/NAR/GKW1030;D457-D465;IMG/VR - a database of cultured and uncultured DNA Viruses and retroviruses.;https://dblp.org/rec/journals/nar/Paez-EspinoCPRC17;2017;Nucleic Acids Research
Ghasem H. Salekdeh;10.1093/NAR/GKW1030;D457-D465;IMG/VR - a database of cultured and uncultured DNA Viruses and retroviruses.;https://dblp.org/rec/journals/nar/Paez-EspinoCPRC17;2017;Nucleic Acids Research
Nicolas Tsesmetzis;10.1093/NAR/GKW1030;D457-D465;IMG/VR - a database of cultured and uncultured DNA Viruses and retroviruses.;https://dblp.org/rec/journals/nar/Paez-EspinoCPRC17;2017;Nucleic Acids Research
João C. Setubal;10.1093/NAR/GKW1030;D457-D465;IMG/VR - a database of cultured and uncultured DNA Viruses and retroviruses.;https://dblp.org/rec/journals/nar/Paez-EspinoCPRC17;2017;Nucleic Acids Research
Phillip B. Pope;10.1093/NAR/GKW1030;D457-D465;IMG/VR - a database of cultured and uncultured DNA Viruses and retroviruses.;https://dblp.org/rec/journals/nar/Paez-EspinoCPRC17;2017;Nucleic Acids Research
Wen-Tso Liu;10.1093/NAR/GKW1030;D457-D465;IMG/VR - a database of cultured and uncultured DNA Viruses and retroviruses.;https://dblp.org/rec/journals/nar/Paez-EspinoCPRC17;2017;Nucleic Acids Research
Adam R. Rivers;10.1093/NAR/GKW1030;D457-D465;IMG/VR - a database of cultured and uncultured DNA Viruses and retroviruses.;https://dblp.org/rec/journals/nar/Paez-EspinoCPRC17;2017;Nucleic Acids Research
Natalia Ivanova;10.1093/NAR/GKW1030;D457-D465;IMG/VR - a database of cultured and uncultured DNA Viruses and retroviruses.;https://dblp.org/rec/journals/nar/Paez-EspinoCPRC17;2017;Nucleic Acids Research
Nikos Kyrpides;10.1093/NAR/GKW1030;D457-D465;IMG/VR - a database of cultured and uncultured DNA Viruses and retroviruses.;https://dblp.org/rec/journals/nar/Paez-EspinoCPRC17;2017;Nucleic Acids Research
Ferran Prados;10.1016/J.NEUROIMAGE.2017.03.010;312-329;Spinal cord grey matter segmentation challenge.;https://dblp.org/rec/journals/neuroimage/PradosABBCCCDDL17;2017;NeuroImage
John Ashburner;10.1016/J.NEUROIMAGE.2017.03.010;312-329;Spinal cord grey matter segmentation challenge.;https://dblp.org/rec/journals/neuroimage/PradosABBCCCDDL17;2017;NeuroImage
Claudia Blaiotta;10.1016/J.NEUROIMAGE.2017.03.010;312-329;Spinal cord grey matter segmentation challenge.;https://dblp.org/rec/journals/neuroimage/PradosABBCCCDDL17;2017;NeuroImage
Tom Brosch;10.1016/J.NEUROIMAGE.2017.03.010;312-329;Spinal cord grey matter segmentation challenge.;https://dblp.org/rec/journals/neuroimage/PradosABBCCCDDL17;2017;NeuroImage
Julio Carballido-Gamio;10.1016/J.NEUROIMAGE.2017.03.010;312-329;Spinal cord grey matter segmentation challenge.;https://dblp.org/rec/journals/neuroimage/PradosABBCCCDDL17;2017;NeuroImage
Manuel Jorge Cardoso;10.1016/J.NEUROIMAGE.2017.03.010;312-329;Spinal cord grey matter segmentation challenge.;https://dblp.org/rec/journals/neuroimage/PradosABBCCCDDL17;2017;NeuroImage
Benjamin N. Conrad;10.1016/J.NEUROIMAGE.2017.03.010;312-329;Spinal cord grey matter segmentation challenge.;https://dblp.org/rec/journals/neuroimage/PradosABBCCCDDL17;2017;NeuroImage
Esha Datta;10.1016/J.NEUROIMAGE.2017.03.010;312-329;Spinal cord grey matter segmentation challenge.;https://dblp.org/rec/journals/neuroimage/PradosABBCCCDDL17;2017;NeuroImage
Gergely Dávid;10.1016/J.NEUROIMAGE.2017.03.010;312-329;Spinal cord grey matter segmentation challenge.;https://dblp.org/rec/journals/neuroimage/PradosABBCCCDDL17;2017;NeuroImage
Benjamin De Leener;10.1016/J.NEUROIMAGE.2017.03.010;312-329;Spinal cord grey matter segmentation challenge.;https://dblp.org/rec/journals/neuroimage/PradosABBCCCDDL17;2017;NeuroImage
Sara M. Dupont;10.1016/J.NEUROIMAGE.2017.03.010;312-329;Spinal cord grey matter segmentation challenge.;https://dblp.org/rec/journals/neuroimage/PradosABBCCCDDL17;2017;NeuroImage
Patrick Freund;10.1016/J.NEUROIMAGE.2017.03.010;312-329;Spinal cord grey matter segmentation challenge.;https://dblp.org/rec/journals/neuroimage/PradosABBCCCDDL17;2017;NeuroImage
Claudia A. M. Gandini Wheeler-Kingshott;10.1016/J.NEUROIMAGE.2017.03.010;312-329;Spinal cord grey matter segmentation challenge.;https://dblp.org/rec/journals/neuroimage/PradosABBCCCDDL17;2017;NeuroImage
