R. Rooyackers;10.1109/ICICDT.2016.7542050;1-may;Beyond-Si materials and devices for more Moore and more than Moore applications.;https://dblp.org/rec/conf/icicdt/CollaertAABEFIL16;2016;ICICDT
Marc Schaekers;10.1109/ICICDT.2016.7542050;1-may;Beyond-Si materials and devices for more Moore and more than Moore applications.;https://dblp.org/rec/conf/icicdt/CollaertAABEFIL16;2016;ICICDT
A. Sibaya-Hernandez;10.1109/ICICDT.2016.7542050;1-may;Beyond-Si materials and devices for more Moore and more than Moore applications.;https://dblp.org/rec/conf/icicdt/CollaertAABEFIL16;2016;ICICDT
S. Sioncke;10.1109/ICICDT.2016.7542050;1-may;Beyond-Si materials and devices for more Moore and more than Moore applications.;https://dblp.org/rec/conf/icicdt/CollaertAABEFIL16;2016;ICICDT
Quentin Smets;10.1109/ICICDT.2016.7542050;1-may;Beyond-Si materials and devices for more Moore and more than Moore applications.;https://dblp.org/rec/conf/icicdt/CollaertAABEFIL16;2016;ICICDT
Abhitosh Vais;10.1109/ICICDT.2016.7542050;1-may;Beyond-Si materials and devices for more Moore and more than Moore applications.;https://dblp.org/rec/conf/icicdt/CollaertAABEFIL16;2016;ICICDT
A. Vandooren;10.1109/ICICDT.2016.7542050;1-may;Beyond-Si materials and devices for more Moore and more than Moore applications.;https://dblp.org/rec/conf/icicdt/CollaertAABEFIL16;2016;ICICDT
A. Veloso;10.1109/ICICDT.2016.7542050;1-may;Beyond-Si materials and devices for more Moore and more than Moore applications.;https://dblp.org/rec/conf/icicdt/CollaertAABEFIL16;2016;ICICDT
A. S. Verhulst;10.1109/ICICDT.2016.7542050;1-may;Beyond-Si materials and devices for more Moore and more than Moore applications.;https://dblp.org/rec/conf/icicdt/CollaertAABEFIL16;2016;ICICDT
D. Verreck;10.1109/ICICDT.2016.7542050;1-may;Beyond-Si materials and devices for more Moore and more than Moore applications.;https://dblp.org/rec/conf/icicdt/CollaertAABEFIL16;2016;ICICDT
N. Waldron;10.1109/ICICDT.2016.7542050;1-may;Beyond-Si materials and devices for more Moore and more than Moore applications.;https://dblp.org/rec/conf/icicdt/CollaertAABEFIL16;2016;ICICDT
A. Walke;10.1109/ICICDT.2016.7542050;1-may;Beyond-Si materials and devices for more Moore and more than Moore applications.;https://dblp.org/rec/conf/icicdt/CollaertAABEFIL16;2016;ICICDT
Liesbeth Witters;10.1109/ICICDT.2016.7542050;1-may;Beyond-Si materials and devices for more Moore and more than Moore applications.;https://dblp.org/rec/conf/icicdt/CollaertAABEFIL16;2016;ICICDT
H. Yu;10.1109/ICICDT.2016.7542050;1-may;Beyond-Si materials and devices for more Moore and more than Moore applications.;https://dblp.org/rec/conf/icicdt/CollaertAABEFIL16;2016;ICICDT
X. Zhou;10.1109/ICICDT.2016.7542050;1-may;Beyond-Si materials and devices for more Moore and more than Moore applications.;https://dblp.org/rec/conf/icicdt/CollaertAABEFIL16;2016;ICICDT
Aaron Voon-Yew Thean;10.1109/ICICDT.2016.7542050;1-may;Beyond-Si materials and devices for more Moore and more than Moore applications.;https://dblp.org/rec/conf/icicdt/CollaertAABEFIL16;2016;ICICDT
Juan A. Ramirez-Nunez;10.1109/IECON.2016.7793158;7119-7124;Self-adjustment methodology of a thermal camera for detecting faults in industrial machinery.;https://dblp.org/rec/conf/iecon/Ramirez-NunezMO16;2016;IECON
Luis Alberto Morales-Hernández;10.1109/IECON.2016.7793158;7119-7124;Self-adjustment methodology of a thermal camera for detecting faults in industrial machinery.;https://dblp.org/rec/conf/iecon/Ramirez-NunezMO16;2016;IECON
Roque Alfredo Osornio-Rios;10.1109/IECON.2016.7793158;7119-7124;Self-adjustment methodology of a thermal camera for detecting faults in industrial machinery.;https://dblp.org/rec/conf/iecon/Ramirez-NunezMO16;2016;IECON
Jose A. Antonino-Daviu;10.1109/IECON.2016.7793158;7119-7124;Self-adjustment methodology of a thermal camera for detecting faults in industrial machinery.;https://dblp.org/rec/conf/iecon/Ramirez-NunezMO16;2016;IECON
René de Jesús Romero-Troncoso;10.1109/IECON.2016.7793158;7119-7124;Self-adjustment methodology of a thermal camera for detecting faults in industrial machinery.;https://dblp.org/rec/conf/iecon/Ramirez-NunezMO16;2016;IECON
Najd A. Al-Mouh;10.1109/ITHET.2016.7760696;1-abr;A professional development workshop on advanced computing technologies for high and middle school teachers.;https://dblp.org/rec/conf/ithet/Al-MouhAAAAAA16;2016;ITHET
Hend S. Al-Khalifa;10.1109/ITHET.2016.7760696;1-abr;A professional development workshop on advanced computing technologies for high and middle school teachers.;https://dblp.org/rec/conf/ithet/Al-MouhAAAAAA16;2016;ITHET
Sharefah A. Al-Ghamdi;10.1109/ITHET.2016.7760696;1-abr;A professional development workshop on advanced computing technologies for high and middle school teachers.;https://dblp.org/rec/conf/ithet/Al-MouhAAAAAA16;2016;ITHET
Nouf M. Al-Onaizy;10.1109/ITHET.2016.7760696;1-abr;A professional development workshop on advanced computing technologies for high and middle school teachers.;https://dblp.org/rec/conf/ithet/Al-MouhAAAAAA16;2016;ITHET
Noha A. Al-Rajhi;10.1109/ITHET.2016.7760696;1-abr;A professional development workshop on advanced computing technologies for high and middle school teachers.;https://dblp.org/rec/conf/ithet/Al-MouhAAAAAA16;2016;ITHET
Wed Al-Ateeq;10.1109/ITHET.2016.7760696;1-abr;A professional development workshop on advanced computing technologies for high and middle school teachers.;https://dblp.org/rec/conf/ithet/Al-MouhAAAAAA16;2016;ITHET
Bashayer Al-Habeeb;10.1109/ITHET.2016.7760696;1-abr;A professional development workshop on advanced computing technologies for high and middle school teachers.;https://dblp.org/rec/conf/ithet/Al-MouhAAAAAA16;2016;ITHET
Naeem A. Jan;10.1007/978-3-319-53850-1_1;3-oct;A Compact CSRR Loaded Monopole Antenna with Defected Ground Structure for Mobile WLAN and WiMAX Applications.;https://dblp.org/rec/conf/psats/JanSLADA16;2016;WISATS
A. M. Saleh;10.1007/978-3-319-53850-1_1;3-oct;A Compact CSRR Loaded Monopole Antenna with Defected Ground Structure for Mobile WLAN and WiMAX Applications.;https://dblp.org/rec/conf/psats/JanSLADA16;2016;WISATS
Mohammed Lashab;10.1007/978-3-319-53850-1_1;3-oct;A Compact CSRR Loaded Monopole Antenna with Defected Ground Structure for Mobile WLAN and WiMAX Applications.;https://dblp.org/rec/conf/psats/JanSLADA16;2016;WISATS
Fathi M. Abdussalam;10.1007/978-3-319-53850-1_1;3-oct;A Compact CSRR Loaded Monopole Antenna with Defected Ground Structure for Mobile WLAN and WiMAX Applications.;https://dblp.org/rec/conf/psats/JanSLADA16;2016;WISATS
L. Djouablia;10.1007/978-3-319-53850-1_1;3-oct;A Compact CSRR Loaded Monopole Antenna with Defected Ground Structure for Mobile WLAN and WiMAX Applications.;https://dblp.org/rec/conf/psats/JanSLADA16;2016;WISATS
Raed A. Abd-Alhameed;10.1007/978-3-319-53850-1_1;3-oct;A Compact CSRR Loaded Monopole Antenna with Defected Ground Structure for Mobile WLAN and WiMAX Applications.;https://dblp.org/rec/conf/psats/JanSLADA16;2016;WISATS
Patricia B. Ribeiro;10.1109/CBMS.2015.53;238-243;Unsupervised Breast Masses Classification through Optimum-Path Forest.;https://dblp.org/rec/conf/cbms/RibeiroJSCPR15;2015;CBMS
Leandro A. Passos Junior;10.1109/CBMS.2015.53;238-243;Unsupervised Breast Masses Classification through Optimum-Path Forest.;https://dblp.org/rec/conf/cbms/RibeiroJSCPR15;2015;CBMS
Luis A. da Silva;10.1109/CBMS.2015.53;238-243;Unsupervised Breast Masses Classification through Optimum-Path Forest.;https://dblp.org/rec/conf/cbms/RibeiroJSCPR15;2015;CBMS
Kelton A. P. da Costa;10.1109/CBMS.2015.53;238-243;Unsupervised Breast Masses Classification through Optimum-Path Forest.;https://dblp.org/rec/conf/cbms/RibeiroJSCPR15;2015;CBMS
João P. Papa;10.1109/CBMS.2015.53;238-243;Unsupervised Breast Masses Classification through Optimum-Path Forest.;https://dblp.org/rec/conf/cbms/RibeiroJSCPR15;2015;CBMS
Roseli A. F. Romero;10.1109/CBMS.2015.53;238-243;Unsupervised Breast Masses Classification through Optimum-Path Forest.;https://dblp.org/rec/conf/cbms/RibeiroJSCPR15;2015;CBMS
Panfilo R. Martinez;10.1109/IECON.2014.7049284;5150-5156;A model-based controller for a single-phase active filter using a full bridge NPC.;https://dblp.org/rec/conf/iecon/MartinezESVVJ14;2014;IECON
Gerardo Escobar;10.1109/IECON.2014.7049284;5150-5156;A model-based controller for a single-phase active filter using a full bridge NPC.;https://dblp.org/rec/conf/iecon/MartinezESVVJ14;2014;IECON
José M. Sosa;10.1109/IECON.2014.7049284;5150-5156;A model-based controller for a single-phase active filter using a full bridge NPC.;https://dblp.org/rec/conf/iecon/MartinezESVVJ14;2014;IECON
G. Vázquez;10.1109/IECON.2014.7049284;5150-5156;A model-based controller for a single-phase active filter using a full bridge NPC.;https://dblp.org/rec/conf/iecon/MartinezESVVJ14;2014;IECON
Andres A. Valdez;10.1109/IECON.2014.7049284;5150-5156;A model-based controller for a single-phase active filter using a full bridge NPC.;https://dblp.org/rec/conf/iecon/MartinezESVVJ14;2014;IECON
Mario A. Juarez;10.1109/IECON.2014.7049284;5150-5156;A model-based controller for a single-phase active filter using a full bridge NPC.;https://dblp.org/rec/conf/iecon/MartinezESVVJ14;2014;IECON
Kelvin O. O. Anoh;10.1007/978-3-319-18802-7_42;313-321;An Evaluation of Spatial Modulation for MIMO Systems with QO-STBC.;https://dblp.org/rec/conf/wicon/AnohDAIAEMNJ14;2014;WICON
Y. A. S. Dama;10.1007/978-3-319-18802-7_42;313-321;An Evaluation of Spatial Modulation for MIMO Systems with QO-STBC.;https://dblp.org/rec/conf/wicon/AnohDAIAEMNJ14;2014;WICON
Haider M. AlSabbagh;10.1007/978-3-319-18802-7_42;313-321;An Evaluation of Spatial Modulation for MIMO Systems with QO-STBC.;https://dblp.org/rec/conf/wicon/AnohDAIAEMNJ14;2014;WICON
E. Ibrahim;10.1007/978-3-319-18802-7_42;313-321;An Evaluation of Spatial Modulation for MIMO Systems with QO-STBC.;https://dblp.org/rec/conf/wicon/AnohDAIAEMNJ14;2014;WICON
R. A. Abd-Alhameed;10.1007/978-3-319-18802-7_42;313-321;An Evaluation of Spatial Modulation for MIMO Systems with QO-STBC.;https://dblp.org/rec/conf/wicon/AnohDAIAEMNJ14;2014;WICON
Fauzi Elmegri;10.1007/978-3-319-18802-7_42;313-321;An Evaluation of Spatial Modulation for MIMO Systems with QO-STBC.;https://dblp.org/rec/conf/wicon/AnohDAIAEMNJ14;2014;WICON
Trust Tshepo Mapoka;10.1007/978-3-319-18802-7_42;313-321;An Evaluation of Spatial Modulation for MIMO Systems with QO-STBC.;https://dblp.org/rec/conf/wicon/AnohDAIAEMNJ14;2014;WICON
Mohammad Ngala;10.1007/978-3-319-18802-7_42;313-321;An Evaluation of Spatial Modulation for MIMO Systems with QO-STBC.;https://dblp.org/rec/conf/wicon/AnohDAIAEMNJ14;2014;WICON
Steve M. R. Jones;10.1007/978-3-319-18802-7_42;313-321;An Evaluation of Spatial Modulation for MIMO Systems with QO-STBC.;https://dblp.org/rec/conf/wicon/AnohDAIAEMNJ14;2014;WICON
Ogbonnaya O. Anoh;10.1109/CAMAD.2012.6335365;348-352;On the performance of DWT and WPT modulation for multicarrier systems.;https://dblp.org/rec/conf/camad/AnohAAJD12;2012;CAMAD
Nazar T. Ali;10.1109/CAMAD.2012.6335365;348-352;On the performance of DWT and WPT modulation for multicarrier systems.;https://dblp.org/rec/conf/camad/AnohAAJD12;2012;CAMAD
Raed A. Abd-Alhameed;10.1109/CAMAD.2012.6335365;348-352;On the performance of DWT and WPT modulation for multicarrier systems.;https://dblp.org/rec/conf/camad/AnohAAJD12;2012;CAMAD
Steve M. R. Jones;10.1109/CAMAD.2012.6335365;348-352;On the performance of DWT and WPT modulation for multicarrier systems.;https://dblp.org/rec/conf/camad/AnohAAJD12;2012;CAMAD
Yousef A. S. Dama;10.1109/CAMAD.2012.6335365;348-352;On the performance of DWT and WPT modulation for multicarrier systems.;https://dblp.org/rec/conf/camad/AnohAAJD12;2012;CAMAD
Emadaldin Mozafari Majd;10.1117/12.956460;83342V;Hybrid image segmentation using fuzzy c-means and gravitational search algorithm.;https://dblp.org/rec/conf/icdip/MajdASA12;2012;ICDIP
Muhammad A. As'ari;10.1117/12.956460;83342V;Hybrid image segmentation using fuzzy c-means and gravitational search algorithm.;https://dblp.org/rec/conf/icdip/MajdASA12;2012;ICDIP
Usman Ullah Sheikh;10.1117/12.956460;83342V;Hybrid image segmentation using fuzzy c-means and gravitational search algorithm.;https://dblp.org/rec/conf/icdip/MajdASA12;2012;ICDIP
S. A. R. Abu-Bakar;10.1117/12.956460;83342V;Hybrid image segmentation using fuzzy c-means and gravitational search algorithm.;https://dblp.org/rec/conf/icdip/MajdASA12;2012;ICDIP
Ben H. Boedeker;10.3233/978-1-61499-022-2-75;75-77;Use of a Cardiac Algorithm in a Preoperative Evaluation Clinic-A Pilot Study.;https://dblp.org/rec/conf/mmvr/BoedekerBMNWS12;2012;MMVR
Mary A. Barak-Bernhagen;10.3233/978-1-61499-022-2-75;75-77;Use of a Cardiac Algorithm in a Preoperative Evaluation Clinic-A Pilot Study.;https://dblp.org/rec/conf/mmvr/BoedekerBMNWS12;2012;MMVR
Nikola Miljkovic;10.3233/978-1-61499-022-2-75;75-77;Use of a Cardiac Algorithm in a Preoperative Evaluation Clinic-A Pilot Study.;https://dblp.org/rec/conf/mmvr/BoedekerBMNWS12;2012;MMVR
Thomas A. Nicholas IV;10.3233/978-1-61499-022-2-75;75-77;Use of a Cardiac Algorithm in a Preoperative Evaluation Clinic-A Pilot Study.;https://dblp.org/rec/conf/mmvr/BoedekerBMNWS12;2012;MMVR
Ronald L. White;10.3233/978-1-61499-022-2-75;75-77;Use of a Cardiac Algorithm in a Preoperative Evaluation Clinic-A Pilot Study.;https://dblp.org/rec/conf/mmvr/BoedekerBMNWS12;2012;MMVR
Bobbie J. Sweitzer;10.3233/978-1-61499-022-2-75;75-77;Use of a Cardiac Algorithm in a Preoperative Evaluation Clinic-A Pilot Study.;https://dblp.org/rec/conf/mmvr/BoedekerBMNWS12;2012;MMVR
Michael C. Wadman;10.3233/978-1-61499-022-2-537;537-539;Use of a Malleable Bougie and Curved Forceps with Videolaryngoscopy in Airway Management Training in a Cadaver Model - A Pilot Study.;https://dblp.org/rec/conf/mmvr/WadmanNBKMSMB12a;2012;MMVR
Thomas A. Nicholas IV;10.3233/978-1-61499-022-2-537;537-539;Use of a Malleable Bougie and Curved Forceps with Videolaryngoscopy in Airway Management Training in a Cadaver Model - A Pilot Study.;https://dblp.org/rec/conf/mmvr/WadmanNBKMSMB12a;2012;MMVR
Mary A. Bernhagen;10.3233/978-1-61499-022-2-537;537-539;Use of a Malleable Bougie and Curved Forceps with Videolaryngoscopy in Airway Management Training in a Cadaver Model - A Pilot Study.;https://dblp.org/rec/conf/mmvr/WadmanNBKMSMB12a;2012;MMVR
Gail M. Kuper;10.3233/978-1-61499-022-2-537;537-539;Use of a Malleable Bougie and Curved Forceps with Videolaryngoscopy in Airway Management Training in a Cadaver Model - A Pilot Study.;https://dblp.org/rec/conf/mmvr/WadmanNBKMSMB12a;2012;MMVR
Nikola Miljkovic;10.3233/978-1-61499-022-2-537;537-539;Use of a Malleable Bougie and Curved Forceps with Videolaryngoscopy in Airway Management Training in a Cadaver Model - A Pilot Study.;https://dblp.org/rec/conf/mmvr/WadmanNBKMSMB12a;2012;MMVR
Steven Schmidt 0002;10.3233/978-1-61499-022-2-537;537-539;Use of a Malleable Bougie and Curved Forceps with Videolaryngoscopy in Airway Management Training in a Cadaver Model - A Pilot Study.;https://dblp.org/rec/conf/mmvr/WadmanNBKMSMB12a;2012;MMVR
Jason Massignan;10.3233/978-1-61499-022-2-537;537-539;Use of a Malleable Bougie and Curved Forceps with Videolaryngoscopy in Airway Management Training in a Cadaver Model - A Pilot Study.;https://dblp.org/rec/conf/mmvr/WadmanNBKMSMB12a;2012;MMVR
Ben H. Boedeker;10.3233/978-1-61499-022-2-537;537-539;Use of a Malleable Bougie and Curved Forceps with Videolaryngoscopy in Airway Management Training in a Cadaver Model - A Pilot Study.;https://dblp.org/rec/conf/mmvr/WadmanNBKMSMB12a;2012;MMVR
Ogbonnaya O. Anoh;10.1007/978-3-642-36787-8_8;61-68;On the Wavelet Families for OFDM System - Comparisons over AWGN and Rayleigh Channels.;https://dblp.org/rec/conf/psats/AnohAJDB12;2012;PSATS
Raed A. Abd-Alhameed;10.1007/978-3-642-36787-8_8;61-68;On the Wavelet Families for OFDM System - Comparisons over AWGN and Rayleigh Channels.;https://dblp.org/rec/conf/psats/AnohAJDB12;2012;PSATS
Steve M. R. Jones;10.1007/978-3-642-36787-8_8;61-68;On the Wavelet Families for OFDM System - Comparisons over AWGN and Rayleigh Channels.;https://dblp.org/rec/conf/psats/AnohAJDB12;2012;PSATS
Yousef A. S. Dama;10.1007/978-3-642-36787-8_8;61-68;On the Wavelet Families for OFDM System - Comparisons over AWGN and Rayleigh Channels.;https://dblp.org/rec/conf/psats/AnohAJDB12;2012;PSATS
Mohammed S. Bin-Melha;10.1007/978-3-642-36787-8_8;61-68;On the Wavelet Families for OFDM System - Comparisons over AWGN and Rayleigh Channels.;https://dblp.org/rec/conf/psats/AnohAJDB12;2012;PSATS
Rameez Asif;10.1109/TEMU.2012.6294712;175-179;Performance comparison between DWT-OFDM and FFT-OFDM using time domain zero forcing equalization.;https://dblp.org/rec/conf/temu/AsifAADMNHR12;2012;TEMU
Raed A. Abd-Alhameed;10.1109/TEMU.2012.6294712;175-179;Performance comparison between DWT-OFDM and FFT-OFDM using time domain zero forcing equalization.;https://dblp.org/rec/conf/temu/AsifAADMNHR12;2012;TEMU
Ogbonnaya O. Anoh;10.1109/TEMU.2012.6294712;175-179;Performance comparison between DWT-OFDM and FFT-OFDM using time domain zero forcing equalization.;https://dblp.org/rec/conf/temu/AsifAADMNHR12;2012;TEMU
Yousif A. Dama;10.1109/TEMU.2012.6294712;175-179;Performance comparison between DWT-OFDM and FFT-OFDM using time domain zero forcing equalization.;https://dblp.org/rec/conf/temu/AsifAADMNHR12;2012;TEMU
H. S. O. Migdadi;10.1109/TEMU.2012.6294712;175-179;Performance comparison between DWT-OFDM and FFT-OFDM using time domain zero forcing equalization.;https://dblp.org/rec/conf/temu/AsifAADMNHR12;2012;TEMU
James M. Noras;10.1109/TEMU.2012.6294712;175-179;Performance comparison between DWT-OFDM and FFT-OFDM using time domain zero forcing equalization.;https://dblp.org/rec/conf/temu/AsifAADMNHR12;2012;TEMU
Abubakar Sadiq Hussaini;10.1109/TEMU.2012.6294712;175-179;Performance comparison between DWT-OFDM and FFT-OFDM using time domain zero forcing equalization.;https://dblp.org/rec/conf/temu/AsifAADMNHR12;2012;TEMU
Jonathan Rodriguez 0001;10.1109/TEMU.2012.6294712;175-179;Performance comparison between DWT-OFDM and FFT-OFDM using time domain zero forcing equalization.;https://dblp.org/rec/conf/temu/AsifAADMNHR12;2012;TEMU
Y. A. S. Dama;10.1109/ICECS.2011.6122324;508-511;Envelope correlation formula for (N, N) MIMO antenna array including power losses.;https://dblp.org/rec/conf/icecsys/DamaHAJMSR11;2011;ICECS
Abubakar Sadiq Hussaini;10.1109/ICECS.2011.6122324;508-511;Envelope correlation formula for (N, N) MIMO antenna array including power losses.;https://dblp.org/rec/conf/icecsys/DamaHAJMSR11;2011;ICECS
R. A. Abd-Alhameed;10.1109/ICECS.2011.6122324;508-511;Envelope correlation formula for (N, N) MIMO antenna array including power losses.;https://dblp.org/rec/conf/icecsys/DamaHAJMSR11;2011;ICECS
Steve M. R. Jones;10.1109/ICECS.2011.6122324;508-511;Envelope correlation formula for (N, N) MIMO antenna array including power losses.;https://dblp.org/rec/conf/icecsys/DamaHAJMSR11;2011;ICECS
Neil J. McEwan;10.1109/ICECS.2011.6122324;508-511;Envelope correlation formula for (N, N) MIMO antenna array including power losses.;https://dblp.org/rec/conf/icecsys/DamaHAJMSR11;2011;ICECS
Tahereh Sadeghpour;10.1109/ICECS.2011.6122324;508-511;Envelope correlation formula for (N, N) MIMO antenna array including power losses.;https://dblp.org/rec/conf/icecsys/DamaHAJMSR11;2011;ICECS
Jonathan Rodriguez 0001;10.1109/ICECS.2011.6122324;508-511;Envelope correlation formula for (N, N) MIMO antenna array including power losses.;https://dblp.org/rec/conf/icecsys/DamaHAJMSR11;2011;ICECS
Tahereh Sadeghpour;10.1109/ICECS.2011.6122323;504-507;Linear and nonlinear crosstalk in MIMO OFDM transceivers.;https://dblp.org/rec/conf/icecsys/SadeghpourAAEDA11;2011;ICECS
R. A. Abd-Alhameed;10.1109/ICECS.2011.6122323;504-507;Linear and nonlinear crosstalk in MIMO OFDM transceivers.;https://dblp.org/rec/conf/icecsys/SadeghpourAAEDA11;2011;ICECS
Nazar T. Ali;10.1109/ICECS.2011.6122323;504-507;Linear and nonlinear crosstalk in MIMO OFDM transceivers.;https://dblp.org/rec/conf/icecsys/SadeghpourAAEDA11;2011;ICECS
Issa T. E. Elfergani;10.1109/ICECS.2011.6122323;504-507;Linear and nonlinear crosstalk in MIMO OFDM transceivers.;https://dblp.org/rec/conf/icecsys/SadeghpourAAEDA11;2011;ICECS
Y. A. S. Dama;10.1109/ICECS.2011.6122323;504-507;Linear and nonlinear crosstalk in MIMO OFDM transceivers.;https://dblp.org/rec/conf/icecsys/SadeghpourAAEDA11;2011;ICECS
Ogbonnaya O. Anoh;10.1109/ICECS.2011.6122323;504-507;Linear and nonlinear crosstalk in MIMO OFDM transceivers.;https://dblp.org/rec/conf/icecsys/SadeghpourAAEDA11;2011;ICECS
Y. A. S. Dama;10.1109/VETECF.2011.6093017;1-may;Indoor Channel Measurement and Prediction for 802.11n System.;https://dblp.org/rec/conf/vtc/DamaASJG11;2011;VTC Fall
R. A. Abd-Alhameed;10.1109/VETECF.2011.6093017;1-may;Indoor Channel Measurement and Prediction for 802.11n System.;https://dblp.org/rec/conf/vtc/DamaASJG11;2011;VTC Fall
F. Salazar-Quinonez;10.1109/VETECF.2011.6093017;1-may;Indoor Channel Measurement and Prediction for 802.11n System.;https://dblp.org/rec/conf/vtc/DamaASJG11;2011;VTC Fall
Steve M. R. Jones;10.1109/VETECF.2011.6093017;1-may;Indoor Channel Measurement and Prediction for 802.11n System.;https://dblp.org/rec/conf/vtc/DamaASJG11;2011;VTC Fall
J. G. Gardiner;10.1109/VETECF.2011.6093017;1-may;Indoor Channel Measurement and Prediction for 802.11n System.;https://dblp.org/rec/conf/vtc/DamaASJG11;2011;VTC Fall
Antoine A. J. van de Ven;10.1145/1962300.1962391;375-376;Robo M.D. - a home care robot for monitoring and detection of critical situations.;https://dblp.org/rec/conf/ecce/VenSS10;2010;ECCE
Anne-mie A. G. Sponselee;10.1145/1962300.1962391;375-376;Robo M.D. - a home care robot for monitoring and detection of critical situations.;https://dblp.org/rec/conf/ecce/VenSS10;2010;ECCE
Ben A. M. Schouten;10.1145/1962300.1962391;375-376;Robo M.D. - a home care robot for monitoring and detection of critical situations.;https://dblp.org/rec/conf/ecce/VenSS10;2010;ECCE
Steve M. R. Jones;10.1007/978-3-642-35155-6_53;654-660;Assessing Variability in the Wideband Mobile Radio Channel.;https://dblp.org/rec/conf/mobimedia/JonesSDARE10;2010;MobiMedia
Khalid G. Samarah;10.1007/978-3-642-35155-6_53;654-660;Assessing Variability in the Wideband Mobile Radio Channel.;https://dblp.org/rec/conf/mobimedia/JonesSDARE10;2010;MobiMedia
Yousif A. Dama;10.1007/978-3-642-35155-6_53;654-660;Assessing Variability in the Wideband Mobile Radio Channel.;https://dblp.org/rec/conf/mobimedia/JonesSDARE10;2010;MobiMedia
Raed A. Abd-Alhameed;10.1007/978-3-642-35155-6_53;654-660;Assessing Variability in the Wideband Mobile Radio Channel.;https://dblp.org/rec/conf/mobimedia/JonesSDARE10;2010;MobiMedia
Waleed Rasheed;10.1007/978-3-642-35155-6_53;654-660;Assessing Variability in the Wideband Mobile Radio Channel.;https://dblp.org/rec/conf/mobimedia/JonesSDARE10;2010;MobiMedia
E. Almahdi Elkhazmi;10.1007/978-3-642-35155-6_53;654-660;Assessing Variability in the Wideband Mobile Radio Channel.;https://dblp.org/rec/conf/mobimedia/JonesSDARE10;2010;MobiMedia
M. Usman;10.1109/WSA.2010.5456429;326-330;New compact dual polarised dipole antenna for MIMO communications.;https://dblp.org/rec/conf/wsa/UsmanADEZIE10;2010;WSA
R. A. Abd-Alhameed;10.1109/WSA.2010.5456429;326-330;New compact dual polarised dipole antenna for MIMO communications.;https://dblp.org/rec/conf/wsa/UsmanADEZIE10;2010;WSA
Y. A. S. Dama;10.1109/WSA.2010.5456429;326-330;New compact dual polarised dipole antenna for MIMO communications.;https://dblp.org/rec/conf/wsa/UsmanADEZIE10;2010;WSA
Peter S. Excell;10.1109/WSA.2010.5456429;326-330;New compact dual polarised dipole antenna for MIMO communications.;https://dblp.org/rec/conf/wsa/UsmanADEZIE10;2010;WSA
D. Zhou;10.1109/WSA.2010.5456429;326-330;New compact dual polarised dipole antenna for MIMO communications.;https://dblp.org/rec/conf/wsa/UsmanADEZIE10;2010;WSA
B. Ibrahim;10.1109/WSA.2010.5456429;326-330;New compact dual polarised dipole antenna for MIMO communications.;https://dblp.org/rec/conf/wsa/UsmanADEZIE10;2010;WSA
E. Almahdi Elkhazmi;10.1109/WSA.2010.5456429;326-330;New compact dual polarised dipole antenna for MIMO communications.;https://dblp.org/rec/conf/wsa/UsmanADEZIE10;2010;WSA
Ben H. Boedeker;10.3233/978-1-58603-964-6-37;37-39;Endotracheal Intubation Comparing a Prototype Storz CMAC and a GlideScope Videolaryngoscope in a Medical Transport Helicopter - A Pilot Study.;https://dblp.org/rec/conf/mmvr/BoedekerBBM09;2009;MMVR
Benjamin W. Berg;10.3233/978-1-58603-964-6-37;37-39;Endotracheal Intubation Comparing a Prototype Storz CMAC and a GlideScope Videolaryngoscope in a Medical Transport Helicopter - A Pilot Study.;https://dblp.org/rec/conf/mmvr/BoedekerBBM09;2009;MMVR
Mary A. Bernhagen;10.3233/978-1-58603-964-6-37;37-39;Endotracheal Intubation Comparing a Prototype Storz CMAC and a GlideScope Videolaryngoscope in a Medical Transport Helicopter - A Pilot Study.;https://dblp.org/rec/conf/mmvr/BoedekerBBM09;2009;MMVR
W. Bosseau Murray;10.3233/978-1-58603-964-6-37;37-39;Endotracheal Intubation Comparing a Prototype Storz CMAC and a GlideScope Videolaryngoscope in a Medical Transport Helicopter - A Pilot Study.;https://dblp.org/rec/conf/mmvr/BoedekerBBM09;2009;MMVR
Adel A. A. El-Gammal;10.1109/UKSIM.2009.60;398-404;Adaptive Tuning of a PID Speed Controller for DC Motor Drives Using Multi-objective Particle Swarm Optimization.;https://dblp.org/rec/conf/uksim/El-GammalE09;2009;UKSim
Adel A. El-Samahy;10.1109/UKSIM.2009.60;398-404;Adaptive Tuning of a PID Speed Controller for DC Motor Drives Using Multi-objective Particle Swarm Optimization.;https://dblp.org/rec/conf/uksim/El-GammalE09;2009;UKSim
I. N. Belyaeva;10.1007/11555964_3;32-39;A MAPLE Symbolic-Numeric Program for Solving the 2D-Eigenvalue Problem by a Self-consistent Basis Method.;https://dblp.org/rec/conf/casc/BelyaevaCGRUUV05;2005;CASC
N. A. Chekanov;10.1007/11555964_3;32-39;A MAPLE Symbolic-Numeric Program for Solving the 2D-Eigenvalue Problem by a Self-consistent Basis Method.;https://dblp.org/rec/conf/casc/BelyaevaCGRUUV05;2005;CASC
Alexander Gusev;10.1007/11555964_3;32-39;A MAPLE Symbolic-Numeric Program for Solving the 2D-Eigenvalue Problem by a Self-consistent Basis Method.;https://dblp.org/rec/conf/casc/BelyaevaCGRUUV05;2005;CASC
